genotype,condition,panel,metric,n_mice,mean,sd,sem
IFNg_KO_hom,PR8,LEFT@damaged,morph_measured_area_mm2,1,3.283599900452099,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_tissue_area_mm2,1,0.39024556570911345,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_tissue_fraction,1,0.11884686854064738,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_airspace_fraction,1,0.8811531314593527,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_finepass_coverage_of_compartment,1,1.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_mli_dir000_um,1,18.904555370352604,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_mli_dir045_um,1,20.215053234550883,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_mli_dir090_um,1,17.928940115435747,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_mli_dir135_um,1,19.998738862983895,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_mli_direct_um,1,19.26182189583078,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_mli_anisotropy_ratio,1,1.127509663393149,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_mli_n_orientations,1,4.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_mli_indirect_um,1,35.92799120751002,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_chord_n_total,1,167570.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_chord_truncated_fraction,1,0.7266840645897896,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_chord_truncated_length_fraction,1,0.6901923853315671,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_wall_thickness_edmmean_um,1,3.8374701640197477,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_wall_thickness_2a_over_b_um,1,2.703752580317784,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_wall_thickness_edmmedian_um,1,3.330871894788115,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_wall_dist_p90_um,1,2.0777932960893852,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_wall_estimator_ratio,1,1.4193126220035683,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_airspace_width_edmmean_um,1,15.92106527062888,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_airspace_width_edmmedian_um,1,9.560649442098962,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_boundary_length_density_per_um,1,0.08791253268202431,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_surface_density_per_um,1,0.11193371308857575,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_surface_density_mm2_per_mm3,1,111.93371308857574,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_perimeter_total_mm,1,288.6695835631869,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_airspace_component_count,1,4431.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_mean_airspace_component_area_um2,1,191.7969136003222,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_mean_airspace_component_eqdiam_um,1,15.627009149356878,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_confluent_airspace_fraction,1,0.534903106681247,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_airspace_component_density_per_mm2,1,1349.4335894546477,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_lowairspace_fraction_of_compartment,1,0.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_n_slide_rows,1,2.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged,morph_airspace_dist_p90_um,1,8.172928358359876,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_compartment_area_mm2,1,0.029692949285512447,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_measured_area_mm2,1,0.029692949285512447,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_tissue_area_mm2,1,0.0023538022907191756,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_tissue_fraction,1,0.0792714212416624,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_airspace_fraction,1,0.9207285787583376,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_finepass_coverage_of_compartment,1,1.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_mli_dir000_um,1,29.916934704679655,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_mli_dir045_um,1,29.527775652506506,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_mli_dir090_um,1,25.42156971264037,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_mli_dir135_um,1,28.134321537129917,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_mli_direct_um,1,28.250150401739113,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_mli_anisotropy_ratio,1,1.176832707140191,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_mli_n_orientations,1,4.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_mli_indirect_um,1,50.372012805944195,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_chord_n_total,1,1880.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_chord_truncated_fraction,1,0.09702209414024976,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_chord_truncated_length_fraction,1,0.21113218784652446,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_wall_thickness_edmmean_um,1,3.861791814570127,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_wall_thickness_2a_over_b_um,1,2.550759685108241,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_wall_thickness_edmmedian_um,1,3.336216216216216,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_wall_dist_p90_um,1,2.0951219512195127,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_wall_estimator_ratio,1,1.5139771249780642,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_airspace_width_edmmean_um,1,47.72352576616278,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_airspace_width_edmmedian_um,1,19.983644859813083,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_boundary_length_density_per_um,1,0.062155146723121064,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_surface_density_per_um,1,0.0791383907166939,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_surface_density_mm2_per_mm3,1,79.1383907166939,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_perimeter_total_mm,1,1.845569619483219,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_airspace_component_count,1,1.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_mean_airspace_component_area_um2,1,7.617483141486005,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_mean_airspace_component_eqdiam_um,1,3.114302613281731,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_confluent_airspace_fraction,1,0.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_airspace_component_density_per_mm2,1,33.67802875977403,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_lowairspace_fraction_of_compartment,1,0.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_core,morph_n_slide_rows,1,1.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_compartment_area_mm2,1,3.2539069511665866,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_measured_area_mm2,1,3.2539069511665866,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_tissue_area_mm2,1,0.38789176341839426,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_tissue_fraction,1,0.11920800724781876,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_airspace_fraction,1,0.8807919927521812,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_finepass_coverage_of_compartment,1,1.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_mli_dir000_um,1,18.77905994875153,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_mli_dir045_um,1,20.108526241334516,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_mli_dir090_um,1,17.84245734765088,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_mli_dir135_um,1,19.90867579370489,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_mli_direct_um,1,19.159679832860455,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_mli_anisotropy_ratio,1,1.127004304930116,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_mli_n_orientations,1,4.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_mli_indirect_um,1,35.83422528072112,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_chord_n_total,1,165690.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_chord_truncated_fraction,1,0.7288295925815607,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_chord_truncated_length_fraction,1,0.6932970591390675,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_wall_thickness_edmmean_um,1,3.8373225755371383,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_wall_thickness_2a_over_b_um,1,2.7047370133696513,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_wall_thickness_edmmedian_um,1,3.330839594903626,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_wall_dist_p90_um,1,2.077688211802988,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_wall_estimator_ratio,1,1.4187414734109303,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_airspace_width_edmmean_um,1,15.617699068663065,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_airspace_width_edmmedian_um,1,9.538598122675188,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_boundary_length_density_per_um,1,0.08814757712751188,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_surface_density_per_um,1,0.11223298097134088,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_surface_density_mm2_per_mm3,1,112.23298097134088,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_perimeter_total_mm,1,286.82401394370373,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_airspace_component_count,1,4430.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_mean_airspace_component_area_um2,1,191.8384890925251,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_mean_airspace_component_eqdiam_um,1,15.628702777737125,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_confluent_airspace_fraction,1,0.534907901223502,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_airspace_component_density_per_mm2,1,1361.4402828611194,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_lowairspace_fraction_of_compartment,1,0.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_n_slide_rows,1,1.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@damaged_edge,morph_airspace_dist_p90_um,1,8.09159251067332,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_compartment_area_mm2,1,66.91280222047548,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_measured_area_mm2,1,66.91280222047548,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_tissue_area_mm2,1,13.498187744196342,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_tissue_fraction,1,0.20172802955883176,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_airspace_fraction,1,0.7982719704411684,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_finepass_coverage_of_compartment,1,1.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_mli_dir000_um,1,16.93737143035789,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_mli_dir045_um,1,17.776474675641282,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_mli_dir090_um,1,16.735907731340824,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_mli_dir135_um,1,17.684078458140775,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_mli_direct_um,1,17.283458073870193,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_mli_anisotropy_ratio,1,1.0621757099169362,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_mli_n_orientations,1,4.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_mli_indirect_um,1,27.53402467050252,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_chord_n_total,1,6438128.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_chord_truncated_fraction,1,0.433400242054208,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_chord_truncated_length_fraction,1,0.40109829172860284,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_wall_thickness_edmmean_um,1,4.889233378002193,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_wall_thickness_2a_over_b_um,1,3.5230910529415147,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_wall_thickness_edmmedian_um,1,3.6317233733191276,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_wall_dist_p90_um,1,2.374373294414032,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_wall_estimator_ratio,1,1.3877681003788003,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_airspace_width_edmmean_um,1,12.75355474645299,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_airspace_width_edmmedian_um,1,9.343553731020009,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_boundary_length_density_per_um,1,0.11451763609141132,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_surface_density_per_um,1,0.1458083828411756,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_surface_density_mm2_per_mm3,1,145.8083828411756,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_perimeter_total_mm,1,7662.6959345409905,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_airspace_component_count,1,50960.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_mean_airspace_component_area_um2,1,936.8553573431634,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_mean_airspace_component_eqdiam_um,1,34.53753449026591,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_confluent_airspace_fraction,1,0.9155860028426263,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_airspace_component_density_per_mm2,1,761.5881910323898,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_lowairspace_fraction_of_compartment,1,0.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_n_slide_rows,1,2.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact,morph_airspace_dist_p90_um,1,6.477150735959201,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_compartment_area_mm2,1,7.108414360623637,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_measured_area_mm2,1,7.108414360623637,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_tissue_area_mm2,1,1.3963951133399364,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_tissue_fraction,1,0.19644255983094203,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_airspace_fraction,1,0.803557440169058,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_finepass_coverage_of_compartment,1,1.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_mli_dir000_um,1,19.64005086137963,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_mli_dir045_um,1,20.531932831209364,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_mli_dir090_um,1,19.46021134627229,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_mli_dir135_um,1,20.208322299867785,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_mli_direct_um,1,19.960129334682268,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_mli_anisotropy_ratio,1,1.0550724483854268,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_mli_n_orientations,1,4.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_mli_indirect_um,1,27.216513958054758,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_chord_n_total,1,895028.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_chord_truncated_fraction,1,0.020587804018637794,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_chord_truncated_length_fraction,1,0.06609877224940099,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_wall_thickness_edmmean_um,1,4.864422468374523,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_wall_thickness_2a_over_b_um,1,3.391410449172426,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_wall_thickness_edmmedian_um,1,3.5996692707594775,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_wall_dist_p90_um,1,2.3631497692583725,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_wall_estimator_ratio,1,1.4343361092024538,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_airspace_width_edmmean_um,1,15.90116077190951,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_airspace_width_edmmedian_um,1,12.304536867298888,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_boundary_length_density_per_um,1,0.11584711598613967,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_surface_density_per_um,1,0.14750112921707406,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_surface_density_mm2_per_mm3,1,147.50112921707407,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_perimeter_total_mm,1,823.4893029127073,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_airspace_component_count,1,3378.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_mean_airspace_component_area_um2,1,29.748323742594252,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_mean_airspace_component_eqdiam_um,1,6.154408353258251,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_confluent_airspace_fraction,1,0.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_airspace_component_density_per_mm2,1,475.21146469908945,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_lowairspace_fraction_of_compartment,1,0.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_n_slide_rows,1,1.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_core,morph_airspace_dist_p90_um,1,7.817603510229139,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_compartment_area_mm2,1,59.80438785985185,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_measured_area_mm2,1,59.80438785985185,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_tissue_area_mm2,1,12.101792630856407,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_tissue_fraction,1,0.2023562662193995,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_airspace_fraction,1,0.7976437337806005,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_finepass_coverage_of_compartment,1,1.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_mli_dir000_um,1,16.499109973603357,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_mli_dir045_um,1,17.334565595127764,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_mli_dir090_um,1,16.29337726535853,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_mli_dir135_um,1,17.276824929956163,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_mli_direct_um,1,16.850969441011454,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_mli_anisotropy_ratio,1,1.0639025484288585,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_mli_n_orientations,1,4.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_mli_indirect_um,1,27.572257628422307,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_chord_n_total,1,5543100.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_chord_truncated_fraction,1,0.46950406846575843,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_chord_truncated_length_fraction,1,0.4395096933968177,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_wall_thickness_edmmean_um,1,4.892096245844868,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_wall_thickness_2a_over_b_um,1,3.538946337690985,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_wall_thickness_edmmedian_um,1,3.635504871322701,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_wall_dist_p90_um,1,2.375594669969859,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_wall_estimator_ratio,1,1.3823595440660896,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_airspace_width_edmmean_um,1,12.376653110096203,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_airspace_width_edmmedian_um,1,9.257295755356884,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_boundary_length_density_per_um,1,0.11435961267015342,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_surface_density_per_um,1,0.1456071811722357,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_surface_density_mm2_per_mm3,1,145.6071811722357,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_perimeter_total_mm,1,6839.2066316282835,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_airspace_component_count,1,47582.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_mean_airspace_component_area_um2,1,1001.2538180951857,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_mean_airspace_component_eqdiam_um,1,35.70484498658211,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_confluent_airspace_fraction,1,0.9175172346749061,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_airspace_component_density_per_mm2,1,795.6272391167298,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_lowairspace_fraction_of_compartment,1,0.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_n_slide_rows,1,1.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@intact_edge,morph_airspace_dist_p90_um,1,6.41077937703311,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_compartment_area_mm2,1,70.19640212092759,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_measured_area_mm2,1,70.19640212092759,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_tissue_area_mm2,1,13.888433309905457,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_tissue_fraction,1,0.19785107057167695,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_airspace_fraction,1,0.802148929428323,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_finepass_coverage_of_compartment,1,1.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_mli_dir000_um,1,16.987760222883217,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_mli_dir045_um,1,17.838383226419538,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_mli_dir090_um,1,16.766260205952168,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_mli_dir135_um,1,17.742205768687217,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_mli_direct_um,1,17.333652355985535,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_mli_anisotropy_ratio,1,1.0639452690879005,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_mli_n_orientations,1,4.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_mli_indirect_um,1,27.838261501375055,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_chord_n_total,1,6605698.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_chord_truncated_fraction,1,0.44841482571082253,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_chord_truncated_length_fraction,1,0.4164850242608652,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_wall_thickness_edmmean_um,1,4.85968030162029,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_wall_thickness_2a_over_b_um,1,3.493345458282199,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_wall_thickness_edmmedian_um,1,3.6214243201920207,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_wall_dist_p90_um,1,2.369498120661128,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_wall_estimator_ratio,1,1.3911250289028,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_airspace_width_edmmean_um,1,12.916315550988962,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_airspace_width_edmmedian_um,1,9.354052483767308,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_boundary_length_density_per_um,1,0.11327312052840448,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_surface_density_per_um,1,0.14422381641231694,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_surface_density_mm2_per_mm3,1,144.22381641231692,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_perimeter_total_mm,1,7951.365518104178,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_airspace_component_count,1,55391.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_mean_airspace_component_area_um2,1,877.2544480939257,0.0,0.0
